time,e_xx,el_strain_xx,euler_angle_1,euler_angle_2,euler_angle_3,fp_xx,stress_xx,stress_yy,tot_strain_xx,vonmises
0.01046875,0.0010515569208476,0,2.7181730862401,0.36478073998538,3.1403136701102,1.0000000022522,153.68762721506,-9.0502713038363e-06,0.0010504611269336,134.17510546878
0.01078125,0.0010829638977612,0,2.7179844868697,0.36478074156583,3.1403136720652,1.0000000030992,158.28591565719,-9.5952560674836e-06,0.0010818017190636,138.19006725298
0.01109375,0.0011143718723413,0,2.7177958953516,0.36478074366932,3.1403136746677,1.0000000042266,162.88478393551,-1.0160681465177e-05,0.0011131413574399,142.20556325143
0.01140625,0.001145780844552,0,2.717607310944,0.36478074644679,3.1403136781049,1.0000000057152,167.48421848284,-1.0743389686181e-05,0.0011444800420896,146.22158159525
0.01171875,0.0011771908143523,0,2.7174187330107,0.36478075008663,3.1403136826105,1.000000007666,172.08420865361,-1.134507723081e-05,0.0011758177730326,150.23811297064
0.01203125,0.0012086017817104,0,2.7172301603254,0.36478075482275,3.1403136884746,1.0000000102044,176.6847355413,-1.1963916141524e-05,0.0012071545503015,154.25514082693
0.01234375,0.0012400137465901,0,2.7170415915601,0.36478076094391,3.1403136960555,1.0000000134853,181.28577575488,-1.2612303695489e-05,0.0012384903739239,158.27264470015
0.01265625,0.0012714267089585,0,2.7168530250764,0.36478076880433,3.1403137057927,1.0000000176986,185.88730145162,-1.3249710232085e-05,0.0012698252439314,162.29060018244
0.01296875,0.0013028406687838,0,2.716664458872,0.36478077883697,3.1403137182236,1.0000000230763,190.48927866928,-1.3916311417112e-05,0.001301159160358,166.30897757409
0.01328125,0.0013342556260357,0,2.7164758905105,0.36478079156771,3.1403137340008,1.0000000299006,195.09166616184,-1.4567174154766e-05,0.0013324921232403,170.3277407232
0.01359375,0.0013656715806861,0,2.7162873170548,0.36478080763238,3.1403137539138,1.0000000385125,199.69441394923,-1.5279928339245e-05,0.0013638241326185,174.34684593206
0.01390625,0.0013970885327095,0,2.7160987349585,0.36478082779688,3.1403137789135,1.0000000493229,204.29746193135,-1.5969202291297e-05,0.0013951551885371,178.36624050056
0.01421875,0.0014285064820829,0,2.7159101399802,0.36478085297934,3.1403138101394,1.0000000628244,208.90073788694,-1.673076885985e-05,0.0014264852910455,182.38586126543
0.01453125,0.001459925428787,0,2.7157215270471,0.36478088427591,3.1403138489521,1.0000000796054,213.50415568814,-1.7444383803813e-05,0.0014578144401991,186.40563269931
0.01484375,0.0014913453728065,0,2.7155328901334,0.36478092299,3.1403138969691,1.0000001003657,218.10761270202,-1.8200855094055e-05,0.0014891426360604,190.42546499701
0.01515625,0.0015227663141303,0,2.7153442220923,0.36478097066538,3.1403139561054,1.0000001259345,222.71098734257,-1.899171003638e-05,0.0015204698786999,194.44525166769
0.01546875,0.0015541882527532,0,2.7151555145009,0.36478102912427,3.1403140286204,1.0000001572912,227.31413603929,-1.976557613363e-05,0.0015517961681979,198.4648669271
0.01578125,0.0015856111886759,0,2.7149667574435,0.36478110050926,3.1403141171686,1.0000001955875,231.91688975013,-2.0589040070608e-05,0.0015831215046463,202.48416278017
0.01609375,0.0016170351219069,0,2.7147779393,0.36478118733085,3.1403142248578,1.0000002421744,236.51905029157,-2.1424081320618e-05,0.00161444588815,206.50296561674
0.01640625,0.0016484600524627,0,2.714589046504,0.36478129252015,3.1403143553132,1.0000002986301,241.12038600032,-2.2231484634395e-05,0.0016457693188294,210.52107249949
0.01671875,0.00167988598037,0,2.7144000632601,0.36478141948852,3.1403145127475,1.0000003667935,245.7206268798,-2.3081181542789e-05,0.0016770917968232,214.5382470058
0.01703125,0.0017113129056665,0,2.7142109712422,0.36478157219302,3.1403147020387,1.0000004487996,250.31945940139,-2.3957275036011e-05,0.0017084133222902,218.554214508
0.01734375,0.0017427408284031,0,2.7140217492637,0.36478175520731,3.1403149288146,1.0000005471198,254.91652052279,-2.4870815086655e-05,0.0017397338954138,222.56865703065
0.01765625,0.0017741697486456,0,2.7138323728933,0.36478197380244,3.1403151995435,1.0000006646064,259.51139121983,-2.5737013639147e-05,0.0017710535164046,226.58120747881
0.01796875,0.0018055996664765,0,2.7136428140624,0.36478223403187,3.1403155216322,1.0000008045414,264.10358910448,-2.6673634872181e-05,0.001802372185505,230.59144342634
0.01828125,0.0018370305819982,0,2.7134530406359,0.36478254282497,3.1403159035291,1.0000009706897,268.69256079042,-2.7574632138212e-05,0.0018336899029933,234.59888006599
0.01859375,0.0018684624953344,0,2.7132630159117,0.36478290808893,3.1403163548319,1.0000011673583,273.27767301653,-2.852091783433e-05,0.001865006669189,238.60296278441
0.01890625,0.0018998954066345,0,2.7130726981377,0.36478333881462,3.140316886399,1.0000013994587,277.85820344576,-2.9514165471343e-05,0.0018963224844585,242.60305887511
0.01921875,0.0019313293160754,0,2.7128820399645,0.36478384519104,3.1403175104606,1.0000016725762,282.43333057265,-3.0453963625169e-05,0.0019276373492208,246.59844868184
0.01953125,0.0019627642238656,0,2.7126909878881,0.36478443872468,3.1403182407284,1.0000019930431,287.00212268334,-3.1423437977835e-05,0.0019589512639546,250.58831617063
0.01984375,0.0019942001302491,0,2.7124994816373,0.36478513236139,3.1403190924988,1.0000023680169,291.56352644142,-3.2445871920729e-05,0.0019902642292054,254.57173872883
0.02015625,0.0020256370355098,0,2.7123074536058,0.36478594061232,3.1403200827448,1.0000028055634,296.11635468579,-3.3439821264707e-05,0.0020215762455943,258.54767644035
0.02046875,0.0020570749399748,0,2.7121148282164,0.36478687967852,3.1403212301903,1.0000033147428,300.65927344807,-3.4473850674074e-05,0.0020528873138251,262.51496093666
0.02078125,0.002088513844021,0,2.7119215213451,0.36478796757143,3.1403225553589,1.0000039057003,305.19078880815,-3.5534427706765e-05,0.0020841974346956,266.47228368986
0.02109375,0.0021199537480778,0,2.7117274397256,0.36478922422788,3.1403240805886,1.0000045897574,309.70923327099,-3.6565046947048e-05,0.0021155066091054,270.41818412234
0.02140625,0.0021513946526351,0,2.7115324804503,0.36479067161081,3.1403258300003,1.0000053795047,314.21275195074,-3.7621382884611e-05,0.0021468148380679,274.351037647
0.02171875,0.0021828365582465,0,2.7113365305011,0.36479233379404,3.1403278294076,1.0000062888938,318.6992891533,-3.8634148604338e-05,0.00217812212272,278.26904372555
0.02203125,0.0022142794655364,0,2.7111394663826,0.36479423702135,3.1403301061539,1.0000073333253,323.16657506062,-3.9744727996345e-05,0.0022094284643338,282.17021450718
0.02234375,0.0022457233752052,0,2.7109411539382,0.36479640973504,3.1403326888598,1.0000085297315,327.6121137959,-4.0810527099291e-05,0.0022407338643277,286.05236397482
0.02265625,0.0022771682880354,0,2.7107414482757,0.36479888256166,3.1403356070635,1.0000098966502,332.03317216267,-4.189264240434e-05,0.0022720383242773,289.91309851998
0.02296875,0.0023086142048968,0,2.7105401939364,0.3648016882511,3.1403388907371,1.0000114542858,336.42677070688,-4.2969414956354e-05,0.0023033418459265,293.74980889978
0.02328125,0.0023400611267525,0,2.7103372253284,0.36480486155462,3.1403425696584,1.0000132245545,340.78967693683,-4.4058469209145e-05,0.0023346444311979,297.5596644372
0.02359375,0.0023715090546603,0,2.710132367453,0.36480843903393,3.1403466726234,1.0000152311079,345.11840173781,-4.5155439704889e-05,0.0023659460821992,301.3396098673
0.02390625,0.0024029579897829,0,2.7099254369664,0.3648124587943,3.1403512264845,1.0000174993318,349.40919951109,-4.6214092524916e-05,0.0023972468012362,305.08636548844
0.02421875,0.0024344079333856,0,2.7097162436556,0.36481696012851,3.1403562550037,1.0000200563144,353.65807271014,-4.7308550283339e-05,0.0024285465908138,308.7964313213
0.02453125,0.0024658588868408,0,2.709504592322,0.36482198307046,3.1403617775177,1.0000229307785,357.86078190508,-4.831069050593e-05,0.0024598454536414,312.46609570583
